track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists,album_name,track_name,explicit,genre
1gGL2lAIJIG4POcgcBaEl1,0.37,0.029321387,0.680203046,0.688,0.454545455,0.783049405,1,0.07492228,0.25502008,3.97E-04,0.0934,0.51959799,0.550630311,0.8,Bluszcz,Kumpel,Kumpel,FALSE,electronic
1c0HjUecvZcxnpB9siAriR,0.37,0.042399376,0.716751269,0.759,0.090909091,0.807539352,0,0.034093264,5.98E-04,0.00996,0.335,0.795979899,0.46025837,0.8,DÃ«nver,Fuera De Campo,Revista De Gimnasia,FALSE,electronic
0Vs81Z3LIpo0Ziq9fV9Yks,0.38,0.044204219,0.617258883,0.375,0.818181818,0.763257681,1,0.029119171,0.198795181,0,0.156,0.133668342,0.53421922,0.8,Francisca Valenzuela;Cami,Normal Mujer (en vivo),Normal Mujer (en vivo),FALSE,electronic
2iqA5Na5vlo0bnZUf8KT1N,0.61,0.083245597,0.717766497,0.931,0.181818182,0.815123097,1,0.056476684,0.093674699,0.00267,0.153,0.705527638,0.562192857,0.8,LCD Soundsystem,new body rhumba (from the film White Noise),new body rhumba (from the film White Noise),FALSE,electronic
03Jx4f1Worr2LOrpqHdzHF,0,0.05941218,0.61319797,0.817,0.727272727,0.765458817,0,0.04238342,2.60E-04,0.859,0.104,0.060703518,0.55306691,0.8,Vitalic,ASW is Live EP4,And It Goes Like,FALSE,electronic
6JmdO4aKVXFY8qnivKklz6,0.36,0.046201462,0.654822335,0.566,1,0.778147717,0,0.026010363,0.018574297,0.321,0.0927,0.483417085,0.382044771,0.8,Ibiza Pareo,Ibiza Pareo,Arido Espejismo,FALSE,electronic
5G0oVoL309pqsvGDzhMOwx,0.61,0.044281294,0.505583756,0.54,0.727272727,0.723045336,1,0.031295337,5.01E-04,0.436,0.132,0.094874372,0.410992226,0.8,French 79;Sarah Rebecca,Olympic,Diamond Veins (feat. Sarah Rebecca),FALSE,electronic
6MLgJ24KLXzuYqT330yfdz,0.37,0.034657503,0.596954315,0.832,0.818181818,0.776649465,1,0.043005181,0.021084337,0.00101,0.186,0.525628141,0.435592426,0.8,Usted SeÃ±alemelo,Usted SeÃ±alemelo,FusiÃ³n y Fin,FALSE,electronic
2io3D9sedGYZj1qZ1835XC,0,0.076398782,0.822335025,0.824,0.636363636,0.747405804,1,0.066943005,1.07E-04,0.922,0.0585,0.072763819,0.505432014,0.8,Oliver Schories,"After:Hour Sounds, Vol. 33",Peron - Extended Mix,FALSE,electronic
6phjH1prCWCcKAYiRONHJx,0.36,0.045510278,0.704568528,0.786,0.454545455,0.783493332,0,0.040621762,0.001686747,8.99E-04,0.0929,0.467336683,0.492780599,0.8,Peces Raros,Anestesia,Girando en Falso,FALSE,electronic
7mDw0flasCw8KCSIOOhrwj,0.36,0.043419322,0.459898477,0.798,0.454545455,0.800288552,1,0.052746114,0.01124498,0,0.347,0.44321608,0.534087734,0.8,Miranda!,El Templo del Pop,Romix,TRUE,electronic
1u3RnLWhcmFDf59Yn2p0vJ,0,0.075559761,0.822335025,0.672,0.181818182,0.738934206,0,0.054507772,1.54E-04,0.924,0.0806,0.286432161,0.509508078,0.8,Oliver Schories,"Melodies & Harmonies, Vol. 32",Lymn - Extended Mix,FALSE,electronic
6eNbZHgy85Hsw6JGME1j6P,0,0.0642126,0.87715736,0.828,0.363636364,0.758485471,0,0.152331606,0.01184739,0.886,0.107,0.085025126,0.521900629,0.8,Vitalic,Tsugi Club,The Light Is a Train,FALSE,electronic
51HFeDr7a2mpaZP12J2vQS,0.37,0.036019216,0.779695431,0.764,1,0.7842887,0,0.034507772,0.01064257,0.00203,0.344,0.951758794,0.41495324,0.8,Miranda!,El Templo del Pop,Chicas,TRUE,electronic
5rEYj78v1bqTdukgBriaKc,0.37,0.06297807,0.339086294,0.695,0.545454545,0.771655291,0,0.045492228,0.577309237,3.62E-04,0.846,0.153768844,0.550391993,0.8,BabasÃ³nicos,Desde Adentro - Impuesto de Fe (En Vivo),CamarÃ­n - En Vivo,FALSE,electronic
7JslkZP586GmkJHRtXmnQY,0.37,0.041608741,0.642639594,0.783,0.181818182,0.810535856,1,0.028393782,0.220883534,1.56E-05,0.15,0.257286432,0.493002482,0.8,BabasÃ³nicos,RomantisÃ­smico,Uno Tres Dos,FALSE,electronic
3jT0zBtM0QU0KvG3SVRvrf,0.37,0.047680412,0.441624365,0.636,0.909090909,0.822281412,1,0.028290155,0.028313253,9.45E-06,0.282,0.393969849,0.598569268,0.8,BabasÃ³nicos,Discutible,AdiÃ³s en Pompeya,FALSE,electronic
2fHFLyzAQYlguX5q0DfKlD,0.59,0.039213504,0.667005076,0.597,1,0.732700738,0,0.174093264,0.120481928,0,0.477,0.488442211,0.368185329,0.8,Jamie xx;Young Thug;Popcaan,In Colour,I Know There's Gonna Be (Good Times),TRUE,electronic
5ZzjNL4J31lqU853Un7T3f,0.53,0.054947407,0.368527919,0.735,0.090909091,0.844829181,1,0.044352332,0.001405622,1.19E-04,0.13,0.072462312,0.598080305,0.8,Excision;ILLENIUM;Shallows,Gold (Stupid Love),Gold (Stupid Love),FALSE,electronic
1k3J7o5b0tDUzbllLycVUJ,0.52,0.041963322,0.456852792,0.771,1,0.831307919,1,0.10984456,0.434738956,0,0.204,0.412060302,0.616439032,0.8,San Holo;BROODS,Honest,Honest,FALSE,electronic
4g2ptqGnnzVU9E743Q3r1H,0.45,0.030134972,0.757360406,0.618,0.181818182,0.773079555,1,0.339896373,0.123493976,0,0.112,0.569849246,0.58817366,0.8,Atour;Ashkan Kagan;Hiphopologist,Nabz,Nabz,TRUE,electronic
6QWWAAktMqnx50kzSzjLVd,0.25,0.05674001,0.872081218,0.633,0.818181818,0.733163161,1,0.066010363,0.015763052,0.863,0.0977,0.045929648,0.451974755,0.8,6091,YajÃ±a,YajÃ±a,FALSE,electronic
7mtFv7sJst6tUNFEYycB81,0.32,0.028766948,0.747208122,0.531,0.090909091,0.697630542,1,0.185492228,0.22188755,9.29E-05,0.0961,0.390954774,0.369808359,0.8,Farasat Anees;Kamil Mahmood Kiani,Intezaar,Intezaar,FALSE,electronic
3dQR2ow5CgZLLSkMkZfS2W,0.27,0.056664083,0.578680203,0.708,0.636363636,0.793259716,0,0.07015544,0.555220884,0,0.0928,0.291457286,0.287481715,0.8,Prabh Deep,Tabia,Waqaf,FALSE,electronic
6zjFDWbTd9W8BAYUfDOc4B,0.27,0.087777117,0.718781726,0.804,0.454545455,0.731276474,1,0.040414508,0.026807229,0.917,0.0919,0.671356784,0.497214141,0.8,BLOT!,Paradise Lost,Paradise Lost,FALSE,electronic
19iSUQSuaahHYVPqjQzrOy,0.28,0.027546379,0.795939086,0.354,0.818181818,0.79764349,0,0.036683938,0.564257028,0.719,0.0761,0.657286432,0.390266752,0.8,JBABE,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,Whatyouwantboi,FALSE,electronic
1jEy4S0PriJSPxBIc7XreS,0.54,0.048727324,0.717766497,0.557,0.454545455,0.752510959,0,0.036891192,0.185742972,0.901,0.0999,0.124623116,0.464404286,0.8,Ash,Worlds Apart,Worlds Apart,FALSE,electronic
0dAfw35k2hBsnbSl74AVJF,0.6,0.036243937,0.70964467,0.949,0.818181818,0.860792039,1,0.076580311,0.00875502,0.328,0.151,0.186934673,0.518013576,0.8,Knock2,dashstar*,dashstar*,FALSE,electronic
3NLm801woJocONz1NmPJZR,0.58,0.036212954,0.504568528,0.348,0.818181818,0.720233801,1,0.029533679,0.88253012,0.796,0.722,0.228140704,0.337655934,0.8,Bibio,Curls,Curls,FALSE,electronic
5L7EcEdJAZ3TEpWEfsOMLD,0.49,0.032811924,0.585786802,0.911,0.090909091,0.833878993,1,0.053056995,0.018674699,0.0587,0.159,0.545728643,0.6575777,0.8,Yellow Claw;Yade Lauren,Los Amsterdam,Love & War,FALSE,electronic
4exGSaz6lVTxxZVF1xVD4k,0.6,0.028001941,0.607106599,0.964,0.545454545,0.838984148,1,0.054196891,0.044578313,0.654,0.234,0.115577889,0.517787584,0.8,Faithless;David Guetta,God Is a DJ,God is A DJ,FALSE,electronic
6mx6kZqFsUaT3rYdxQ4Ajw,0.27,0.080438594,0.662944162,0.949,0.272727273,0.827571537,0,0.152331606,0.091666667,2.85E-04,0.102,0.905527638,0.698658843,0.8,Shanti People,Hanuman Chalisa (Asante Sana Remix),Hanuman Chalisa (Asante Sana Remix),FALSE,electronic
2K0uZFmADV2hpSvJITvGoL,0.57,0.053680937,0.697461929,0.892,0.363636364,0.77794425,0,0.063523316,0.205823293,0.814,0.0636,0.19798995,0.505505974,0.8,Joris Delacroix,Aiguilhe,Aiguilhe,FALSE,electronic
0A1y3d5O3SDvXaQ8snkmOf,0.48,0.038610296,0.503553299,0.789,0.090909091,0.848695041,1,0.086943005,0.18373494,0,0.34,0.287437186,0.525783574,0.8,3LAU;Bright Lights,How You Love Me,How You Love Me,FALSE,electronic
4wvbPDtxKidgUyCqqMuldq,0.28,0.039668301,0.74822335,0.328,0.090909091,0.688567042,0,0.035647668,0.333333333,6.55E-04,0.258,0.300502513,0.410951137,0.8,Lifafa,SUPERPOWER 2020,Mann Ki Baat,FALSE,electronic
3cNdF4GwBQG4O98GwreQGh,0.39,0.037927144,0.474111675,0.761,0.818181818,0.82392764,1,0.035440415,0.210843373,1.06E-05,0.0626,0.12361809,0.59578341,0.8,Chill Satellite,My Eyes,My Eyes,FALSE,electronic
03EuhmMsEHVFI9ytainStU,0.56,0.056481437,0.520812183,0.775,0,0.782956921,0,0.031502591,6.75E-04,0.248,0.409,0.206030151,0.574971648,0.8,Flux Pavilion,Lines in Wax,I Can't Stop,FALSE,electronic
7Gc9OoiYsUrByC8tzD7kYY,0.61,0.035836571,0.627411168,0.814,0.181818182,0.806355548,1,0.162694301,0.040461847,0.00236,0.263,0.302512563,0.657750275,0.8,DJ Shadow;Run The Jewels,The Mountain Will Fall,Nobody Speak,TRUE,electronic
6NDt5z8GKIHub37hBQ4x18,0.57,0.088264044,0.715736041,0.403,0,0.736751568,1,0.045388601,0.172690763,0.00201,0.615,0.155778894,0.472494782,0.8,Bob Moses,Days Gone By,Tearing Me Up,FALSE,electronic
02yaX0Reb1fQYIQdri4Ow8,0.58,0.042116324,0.323857868,0.983,0.090909091,0.907293343,1,0.393782383,0.007931727,0.00144,0.1,0.281407035,0.309702842,0.8,Excision;Wooli,Name Drop,Name Drop,FALSE,electronic
3mzd5DSPaPHyK4hqUYIW4o,0.5,0.043077746,0.670050761,0.818,0.727272727,0.791447016,1,0.025699482,9.94E-05,9.08E-04,0.125,0.428140704,0.554755683,0.8,Poshlaya Molly,PAYCHECK,Ð‘ÐµÑ?Ð¿ÐµÑ‡Ð½Ñ‹Ð¹ Ñ€Ñ‹Ñ†Ð°Ñ€ÑŒ Ñ‚ÑŒÐ¼Ñ‹,TRUE,electronic
1hmiQTBi1ucDbqs0KEJ1c8,0.54,0.021661752,0.606091371,0.967,0.181818182,0.851821024,1,0.343005181,0.111445783,0,0.11,0.251256281,0.599884128,0.8,Party Favor;Lil Gnar,RESET,Spirits Pt. 2,TRUE,electronic
3SMnPcPNWMzTlsjABF5WRf,0.49,0.039009247,0.611167513,0.874,0.181818182,0.81371733,0,0.026528497,1.24E-04,0.899,0.404,0.653266332,0.562866723,0.8,Poshlaya Molly,PAYCHECK,Ð¢Ñ‹ Ñ€Ð°Ð·Ð±Ð¸Ð»Ð° Ð¿Ð°Ð¿Ð¸Ð½Ñƒ Ð¼Ð°ÑˆÐ¸Ð½Ñƒ,FALSE,electronic
5zSLlhe4kThCv0otCTv5CL,0.38,0.021037124,0.476142132,0.95,0.818181818,0.796700146,1,0.459067358,0.026506024,0.00453,0.19,0.313567839,0.615859672,0.8,22 Void Beats;Sneaky Ollie;Milano The Don,Motivation,Motivation,FALSE,electronic
65KlViTki9UzT2WNWbsBLF,0.44,0.038614694,0.815228426,0.663,0.727272727,0.818840982,0,0.035025907,0.396586345,0.00238,0.165,0.833165829,0.501339513,0.8,Asher,Over You,Over You,FALSE,electronic
0WfOuXw05LJq4ik1lVvTzi,0.63,0.045502628,0.831472081,0.599,1,0.790799623,1,0.040414508,0.348393574,0.824,0.083,0.491457286,0.525886298,0.8,Bicep,Isles,Apricots,FALSE,electronic
7uv632EkfwYhXoqf8rhYrg,0.63,0.070944281,0.724873096,0.309,0.636363636,0.716478923,1,0.03015544,0.015763052,0.807,0.0777,0.067437186,0.441077856,0.8,Massive Attack,Mezzanine,Angel,FALSE,electronic
1FRJdOTOVML0UM4PUkuDcl,0.37,0.035982496,0.872081218,0.479,0.090909091,0.791336034,1,0.164766839,0.109437751,0.122,0.125,0.737688442,0.394433213,0.8,Shaka,SIENTE,SIENTE,FALSE,electronic
6N8vF6k2PfKNbVrKTHKNbp,0.56,0.016338067,0.762436548,0.196,0.090909091,0.650537336,0,0.088082902,0.893574297,0.932,0.0784,0.407035176,0.405293132,0.8,Duc Duy,be with me (Deluxe),will u love me i'm so lonely (slowed + reverb),FALSE,electronic
3Zm5WTuC4K98XAMw5h2V4T,0,0.029242017,0.741116751,0.935,1,0.763572129,1,0.06373057,0.012449799,0.754,0.366,0.493467337,0.525997239,0.8,Juicy M;Willy Van Florence;Amyss,Actuation ADE 2022 Pre-Party,Pump This,FALSE,electronic
7eabtFxDQw2PbZkCRedZa6,0.37,0.032676135,0.609137056,0.461,0.272727273,0.751937554,0,0.03626943,0.229919679,0,0.047,0.173869347,0.476488668,0.8,Lanek,EXTRAVAGANZA,OBOK TY,TRUE,electronic
2MZSXhq4XDJWu6coGoXX1V,0.64,0.022363838,0.566497462,0.0259,0.727272727,0.36096776,1,0.04746114,1,0.871,0.0969,0.371859296,0.648435317,0.8,Aphex Twin,Drukqs,Avril 14th,FALSE,electronic
5VN1XdYltgHjqsOh4kGrsD,0.36,0.037406366,0.424365482,0.655,0.272727273,0.803118584,1,0.054196891,0.520080321,2.08E-05,0.0834,0.377889447,0.303342209,0.8,Tunacola,Todos los Veranos del Mundo,Guachita,FALSE,electronic
1cEXVfJvyZL4usmuU9GTXY,0.36,0.043693386,0.839593909,0.572,0.818181818,0.815123097,1,0.357512953,0.131526104,0,0.153,0.714572864,0.390377693,0.8,CA7RIEL,Ã—CVE7EÃ—,Level Up,FALSE,electronic
2Y9VShrN7eDx8BXzDXI4fZ,0.51,0.032959761,0.689340102,0.968,0.181818182,0.883062353,1,0.077098446,0.012048193,0.728,0.0529,0.212060302,0.534243874,0.8,Fukkk Offf;Naeleck;KATFYR,Gaming Music 2020,Bang Your Head - Naeleck & KATFYR Remix,FALSE,electronic
7o2AeQZzfCERsRmOM86EcB,0.6,0.054538319,0.517766497,0.505,0.818181818,0.674731332,0,0.035647668,0.343373494,0.96,0.117,0.31959799,0.470604671,0.8,Aphex Twin,Selected Ambient Works 85-92,Xtal,FALSE,electronic
1vX2TGVPr0c8G8bNlOLuzF,0.35,0.050449164,0.796954315,0.626,1,0.745204669,0,0.131606218,0.224899598,7.65E-04,0.108,0.205025126,0.493006591,0.8,Matanza;Pablo Chill-E;Inti Illimani HistÃ³rico;QuilapayÃºn,Aburrido (Matanza Remix),Aburrido (Matanza Remix),TRUE,electronic
36ngsHlecse9B3K7YoON60,0.37,0.042780159,0.688324873,0.649,0.363636364,0.762554797,1,0.042901554,0.029819277,0.00152,0.222,0.481407035,0.431269826,0.8,Usted SeÃ±alemelo,Pastizal,Pastizal,FALSE,electronic
7jpkzHRHTAXpEL0jx5w4RY,0.36,0.053912734,0.686294416,0.803,0,0.736141169,1,0.03626943,0.178714859,0.00194,0.199,0.375879397,0.501298424,0.8,Javiera Mena,Esquemas Juveniles,Como Siempre SonÌƒeÌ?,FALSE,electronic
2v1CAb754ZTIIVswlNE0JS,0.36,0.044350145,0.659898477,0.693,0.909090909,0.811775151,1,0.027253886,0.039558233,3.13E-05,0.0629,0.254271357,0.439590421,0.8,Nxtwave,Nxtwave,Soy Tuyo - Bonus Track,FALSE,electronic
0loEmNQULerxi9kzWW2g6L,0.36,0.042610901,0.398984772,0.869,0.545454545,0.771396334,0,0.050362694,0.073393574,5.59E-05,0.426,0.656281407,0.625943001,0.8,BabasÃ³nicos,Dopadromo,Viva Satana,FALSE,electronic
40et7qQsExZbORdbXtR034,0.36,0.030352999,0.720812183,0.877,0.181818182,0.825148438,1,0.06507772,0.111445783,1.78E-06,0.0607,0.854271357,0.377997469,0.8,Miranda!,Sin Restricciones,El Agente,FALSE,electronic
6Q3FXpvUNVHiWHU3xVMnQR,0,0.048382115,0.636548223,0.876,1,0.834951815,0,0.03357513,0.015963855,0,0.0665,0.420100503,0.459995398,0.8,TOOMANYLEFTHANDS,Mellow Electronic Pop,Too Young to Die - Pineapple & Palm Tree Mix,FALSE,electronic
0nB12BvO78aly6CDrjPoP0,0.36,0.030893668,0.496446701,0.898,0.636363636,0.802360209,1,0.066321244,0.015361446,5.35E-04,0.154,0.835175879,0.760066893,0.8,BabasÃ³nicos,RomantisÃ­smico,Uso,FALSE,electronic
3tNfqKefZWX1TkxODHuJZG,0.37,0.043008704,0.731979695,0.679,0.636363636,0.795664318,1,0.041658031,0.012449799,0.00711,0.118,0.286432161,0.480363394,0.8,Pedropiedra,Ocho,Lluvia Sobre el Mar,FALSE,electronic
7vcQl8nyhPd0yNEG1k1O4V,0.36,0.032502478,0.665989848,0.786,0.181818182,0.797292048,1,0.035647668,0.259036145,0.0779,0.0799,0.787939698,0.452011735,0.8,BabasÃ³nicos,Infame,Pistero,FALSE,electronic
1ftqBj67v2sO7CJcNcUWRV,0.26,0.036355819,0.67715736,0.734,0.454545455,0.785990419,0,0.058031088,0.083032129,0.0021,0.112,0.346733668,0.382118732,0.8,Prabh Deep,Tabia,Preet,FALSE,electronic
0TLAptKgYxe7F0KewWH6X6,0.59,0.047551508,0.297461929,0.29,0.181818182,0.701681372,1,0.047046632,0.698795181,0.875,0.1,0.037487437,0.527077889,0.8,James Blake;Bon Iver,The Colour In Anything,I Need A Forest Fire,FALSE,electronic
2UkEYLRP5ZyPBEC9pCW4QD,0.26,0.037901134,0.762436548,0.799,0.727272727,0.811405212,0,0.265284974,0.242971888,0,0.289,0.626130653,0.628613809,0.8,Prabh Deep,Tabia,Taqat,FALSE,electronic
1PNRwukj7ZJm6PMFH8a1xj,0.5,0.023508289,0.762436548,0.781,0,0.818415552,1,0.031398964,0.497991968,0.243,0.232,0.585929648,0.423269727,0.8,Mnogoznaal,ÐšÑ€ÑƒÐ³ Ð’ÐµÑ‚Ñ€Ð¾Ð²,Ð?Ð½Ñ‚Ð¸Ð³ÐµÑ€Ð¾Ð¹,TRUE,electronic
7ppz0b5ecGXM8xHg5yGDhK,0.51,0.032547422,0.72284264,0.727,0.363636364,0.819617853,0,0.037512953,0.264056225,2.57E-04,0.13,0.494472362,0.595853262,0.8,Slushii;MADI,So Long (feat. Madi),So Long (feat. Madi),FALSE,electronic
6mNMp0g3zkg1K7uBpn07zl,0.53,0.041092744,0.536040609,0.983,0.727272727,0.858220964,1,0.151295337,5.20E-04,3.24E-04,0.18,0.141708543,0.595717667,0.8,Good Times Ahead;Sam Bruno;Skrillex,Red Lips (feat. Sam Bruno) [Skrillex Remix],Red Lips (feat. Sam Bruno) - Skrillex Remix,FALSE,electronic
0NhdBru3y4R1hKr4Y52mib,0.26,0.049232229,0.812182741,0.869,0.454545455,0.772136211,1,0.073989637,0.25,0.864,0.614,0.892462312,0.382135168,0.8,MALFNKTION;Ravam,Hindustani Rascal,Bombay Rhapsody (feat. Ravam),FALSE,electronic
3SYO8wU4bEgIYt7AeGRIwG,0.51,0.039859552,0.684263959,0.894,0.090909091,0.798050423,1,0.035336788,0.001305221,0.915,0.165,0.141708543,0.492916194,0.8,Jody Wisternoff;James Grant,Nightwhisper,Nightwhisper,FALSE,electronic
1vQ92830bxiBcIhpUj4qrn,0.54,0.030882002,0.747208122,0.759,0.818181818,0.785472504,1,0.035958549,0.05753012,0.207,0.0778,0.487437186,0.526112289,0.8,deadmau5,The Veldt,The Veldt - Radio Edit,FALSE,electronic
6oEHSjdEkjR9jlHKuK8Pij,0.42,0.024715661,0.81319797,0.707,0.454545455,0.774152378,0,0.062279793,0.321285141,0.914,0.145,0.207035176,0.501405256,0.8,Max Fail;MEYSTA;LANNÃ‰,Squid Game (LANNÃ‰ Edit),Squid Game (LANNÃ‰ Edit),FALSE,electronic
2RoTe14GxtkU0ZzCgKys5X,0.25,0.034252815,0.774619289,0.414,0.090909091,0.709653552,1,0.087564767,0.083232932,0.637,0.0552,0.500502513,0.513617014,0.8,Multani,Old World Songs in a New World Order,Kalyan,FALSE,electronic
74cvkvTVxAXCew97vBnYiy,0.58,0.050229034,0.825380711,0.569,0.181818182,0.803932449,1,0.048497409,0.051004016,0.0016,0.056,0.180904523,0.505514192,0.8,Malaa,Notorious,Notorious,TRUE,electronic
3iDtphWASBHIjVEB8lWBqs,0.51,0.034121998,0.474111675,0.934,0.181818182,0.874498271,1,0.060932642,0.00563253,0.00186,0.107,0.135678392,0.616204822,0.8,Black Tiger Sex Machine;Hairitage;Hyro The Hero,Cheatcode,Cheatcode,TRUE,electronic
0jpk88zk40MjQ63ljrq7V2,0.23,0.037814306,0.697461929,0.606,0.636363636,0.806669996,1,0.027150259,0.178714859,3.26E-04,0.083,0.751758794,0.331052874,0.8,Moby,Play - The B Sides,Flower,FALSE,electronic
7Jqh8o6yV7EeFokJX5gQsa,0.24,0.031031369,0.278172589,0.659,0,0.813384385,1,0.034611399,0.407630522,1.95E-05,0.346,0.534673367,0.730289433,0.6,Christophe,Original Album Classics,Aline,FALSE,electronic
0aQXKkpgnoTgCXBRNeWGrU,0.43,0.034888344,0.605076142,0.894,0.454545455,0.830531047,1,0.053160622,0.027309237,0.592,0.115,0.036482412,0.431154775,0.8,WHIPPED CREAM,Bad For Me,Bad For Me,FALSE,electronic
47WNjXohtA1A6gY2zTKZ91,0.5,0.045462274,0.740101523,0.486,0.090909091,0.800048092,1,0.075440415,8.97E-05,0.266,0.245,0.645226131,0.526005457,0.8,deadmau5;Gerard Way,> Album Title Goes Here <,Professional Griefers,FALSE,electronic
1z4f6ddISQvCdRNahbyD1t,0.32,0.03201842,0.658883249,0.283,0,0.551967149,0,0.386528497,0.530120482,0.921,0.13,0.169849246,0.764467564,0.8,ZOH,Justaju,Justaju,FALSE,electronic
2sW8fmnISifQTRgnRrQTYW,0.64,0.056493295,0.616243655,0.294,0.454545455,0.697242106,1,0.079170984,0.781124498,0.162,0.106,0.192964824,0.312620186,0.8,Portishead,Dummy,Roads,FALSE,electronic
2zWZLuKPDfn7vAjFjmv66y,0.55,0.03525134,0.683248731,0.781,0.909090909,0.817398221,0,0.274611399,0.262048193,3.83E-04,0.557,0.536683417,0.550482389,0.8,MEMBA;EVAN GIIA,SAGA-II,Walls Down,FALSE,electronic
770zzJRmEN0sudaxuD7GkB,0.45,0.091663544,0.624365482,0.655,0.636363636,0.731794388,0,0.042694301,0.092771084,0.8,0.144,0.054572864,0.501298424,0.8,ARTBAT;Dino Lenny,Unity Pt. 2,Fading,FALSE,electronic
4hsRzEQg0t9qgtB4iXEGB5,0.59,0.033742364,0.615228426,0.853,0.454545455,0.831067458,0,0.040621762,0.006757028,1.19E-06,0.241,0.334673367,0.501294315,0.8,Martin Jensen;Cheat Codes;Theresa Rex,Running,Running,FALSE,electronic
77eYKxdR0CDNZPhvbHxdUf,0.54,0.036010419,0.611167513,0.965,0.909090909,0.898433309,1,0.076683938,2.70E-04,0.00202,0.0859,0.216080402,0.526519074,0.8,DVBBS;Dropgun;Sanjin,Pyramids (feat. Sanjin) [Radio Mix],Pyramids (feat. Sanjin) - Radio Mix,FALSE,electronic
0wOx3pICvsNIwobd0XnUxb,0.5,0.024291656,0.456852792,0.96,0.818181818,0.814827146,1,0.711917098,0.003182731,7.08E-04,0.13,0.159798995,0.615046102,0.8,Snavs;Fabian Mazur,Anthem,Anthem,FALSE,electronic
49Z1VQivkHoY5KGdUwMv5i,0.55,0.045692732,0.479187817,0.933,0.454545455,0.823964634,0,0.202072539,0.063453815,0.367,0.0678,0.327638191,0.657220223,0.8,RL Grime;Hex Cougar;fknsyd,Sable Valley Summer Vol. 3,Silo (feat. fknsyd),FALSE,electronic
229MM2St7SnW43nT8ADlG8,0.52,0.028313873,0.54213198,0.957,0.090909091,0.841721695,1,0.047150259,8.08E-05,0.758,0.266,0.522613065,0.390537942,0.8,3LAU;Ninja,Game Time (feat. Ninja),Game Time (feat. Ninja),FALSE,electronic
2cVGCUx6xnmcdIz2Ns9OLw,0.58,0.054587662,0.617258883,0.637,0.090909091,0.744797736,1,0.034093264,0.001787149,0.575,0.178,0.191959799,0.517820456,0.8,Monkey Safari;Joris Voorn,Safe (Joris Voorn Remix),Safe - Joris Voorn Remix,FALSE,electronic
41rjAEQbD85oUdFX9uPGqG,0.47,0.057584195,0.711675127,0.589,0.636363636,0.730684572,1,0.069015544,0.090060241,0.873,0.101,0.032763819,0.509553276,0.8,ARTBAT;Dino Lenny,Our Space,Our Space - Edit,FALSE,electronic
7kXmJwrZGIhDaLT9sNo3ut,0.65,0.053915221,0.641624365,0.92,0.181818182,0.824131106,1,0.055025907,0.119477912,0.508,0.114,0.364824121,0.521838995,0.8,The Chemical Brothers,Surrender,Hey Boy Hey Girl,FALSE,electronic
28iXG2opEt5YUr1yZlcOfe,0.56,0.029843313,0.896446701,0.787,0.727272727,0.822984296,1,0.04134715,0.063052209,6.88E-04,0.214,0.159798995,0.497144289,0.8,Steve Kroeger;Life of Kai,Summer,Summer,FALSE,electronic
0oS1yir1qJvwCsFPdaBiqN,0.6,0.025431899,0.719796954,0.904,0.909090909,0.83522927,0,0.050673575,0.186746988,0.133,0.0896,0.203015075,0.525997239,0.8,MORTEN,No Good,No Good,FALSE,electronic
6VNooTY5w9A9wg1YUsEbKB,0.68,0.040119081,0.707614213,0.578,0.818181818,0.819747332,0,0.098445596,0.394578313,0.379,0.106,0.301507538,0.472507108,0.8,Maribou State;Holly Walker,Portraits,Midas,FALSE,electronic
19Ww94Uzf6DTXzRkRUQ3XA,0.56,0.08668832,0.514720812,0.612,0.181818182,0.744871724,1,0.09865285,0.092871486,0.813,0.223,0.12160804,0.612354749,0.8,Mick Gordon,Doom (Original Game Soundtrack),"Rust, Dust & Guts",FALSE,electronic
5bsWIPw0w09vT2lDV2nDQw,0.51,0.056573047,0.660913706,0.93,0.909090909,0.76386808,0,0.035647668,0.034136546,0.876,0.358,0.07798995,0.505358053,0.8,Miss Monique,All I Got,All I Got,FALSE,electronic
1xrfci6PJJIBzCbKTmfuX3,0.55,0.056781511,0.45786802,0.423,0.090909091,0.716867358,1,0.044352332,0.058232932,0.865,0.114,0.085427136,0.42769916,0.8,Mick Gordon,Doom (Original Game Soundtrack),Hellwalker,FALSE,electronic
6WsrPT9yw9gZyZn5ok3E0K,0.36,0.032451031,0.695431472,0.696,0.909090909,0.80356251,0,0.177202073,0.441767068,6.64E-06,0.314,0.541708543,0.575645514,0.8,CA7RIEL;Paco Amoroso,OUKE,OUKE,FALSE,electronic
4cIDajUp2dMjKiDmDvFDg8,0.54,0.10274563,0.867005076,0.599,0.363636364,0.689417901,0,0.062590674,0.206827309,0.861,0.0899,0.217085427,0.468422826,0.8,Oceanvs Orientalis;Be Svendsen,Indoor Voyager EP,Tarlabasi - Be Svendsen Remix,FALSE,electronic
7aEivHwZvqNHoqsXoNKcWL,0.6,0.040615379,0.856852792,0.907,0.545454545,0.815696502,1,0.152331606,0.020783133,0.505,0.0419,0.074673367,0.517849218,0.8,Tiga;TiÃ«sto,Mind Dimension (TiÃ«sto Remix),Mind Dimension - TiÃ«sto Remix,FALSE,electronic
